category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
II,255,0.279736738301722,0.2335244799814397,0.2088232941600962,1.913464778821358e-06,0.6931438507286399
III,160,0.2041060194744077,0.2246806805428446,0.1059806134809257,5.536306718473249e-06,0.6929204035985942
I,136,0.1982280865435624,0.22066180259681617,0.11215905577283805,8.896290911835217e-06,0.6919727552708551
IV,119,0.1120512791942322,0.17877210773975405,0.0200670914846749,3.306018220536879e-06,0.6888609257869993
VI,109,0.03686437223876671,0.11994161402020972,0.0014376300787913,1.6831199225190591e-06,0.6908041027406931
V,114,0.03446346462453808,0.10018318848150722,0.0019381465979425002,1.5252013766803963e-06,0.5772669555949611
