category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
contact non-polarized,431,0.350648606106302,0.25239503142263303,0.3786456579517223,7.447397077008525e-12,0.6931449336738931
non-contact polarized,191,0.1819949946686338,0.23354150923045802,0.0451786050274913,2.769484557411338e-07,0.693128303441884
contact polarized,792,0.1537670476173318,0.20899704533427127,0.040643286748433996,3.4168094481304624e-09,0.6931303598616085
