category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
Malignant,1772,0.7116664648627151,0.37207016163126627,0.7216082426766076,0.0053130221108302,1.5901436620968066
Benign,4148,0.4304973306066614,0.43807597735710957,0.2872193170279581,4.894280974099101e-12,1.6011588814530393
