category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
contact non-polarized,431,0.35899169799900443,0.2549823382622812,0.3981586220558796,0.0002969104979758,0.6931445432560748
non-contact polarized,191,0.18703895996899864,0.2426739241440231,0.0376324317223562,0.0003795231444617,0.6931203472274103
contact polarized,792,0.16597758459890047,0.21413501184155861,0.05361935110379635,0.0002424928996,0.6931235654082833
