category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
II,255,0.5826518306087124,0.38907953423522723,0.6067724629418385,1.425959976781428e-13,1.522067860394098
I,136,0.4874025358161558,0.4556205162466622,0.3958010309564272,9.80867112970184e-10,1.5873201782352204
III,160,0.4578764862594363,0.4551682703971025,0.3261526481278896,4.896327798261709e-13,1.4836534483717023
IV,119,0.32178909353337226,0.4338749534974911,0.0670687600514906,1.4798768648558898e-11,1.5230308296273207
V,114,0.12084880730654482,0.2986694683165636,0.0035890184777368998,8.36061491769622e-12,1.381852396567965
VI,109,0.09481044412071687,0.2701484070006857,0.0016254672583111,3.674599137051366e-12,1.2357694992870265
