method,head,coverage,error_rate
dropout,head1,0.35202702702702704,0.0033589251439539725
dropout,head1,0.34695945945945944,0.003407984420642607
dropout,head1,0.3418918918918919,0.0034584980237154506
dropout,head1,0.3368243243243243,0.0035105315947843163
dropout,head1,0.33192567567567566,0.003562340966921096
dropout,head1,0.3268581081081081,0.0036175710594315014
dropout,head1,0.3217905405405405,0.0036745406824146842
dropout,head1,0.31672297297297297,0.0031999999999999806
dropout,head1,0.31182432432432433,0.00325027085590468
dropout,head1,0.30675675675675673,0.0033039647577092213
dropout,head1,0.3016891891891892,0.0027995520716684874
dropout,head1,0.29662162162162165,0.0028473804100227484
dropout,head1,0.29172297297297295,0.0023161551823972504
dropout,head1,0.2866554054054054,0.0023571007660577736
dropout,head1,0.28158783783783786,0.002399520095980767
dropout,head1,0.27652027027027026,0.0024434941967013124
dropout,head1,0.2716216216216216,0.0024875621890547706
dropout,head1,0.2665540540540541,0.0025348542458808465
dropout,head1,0.2614864864864865,0.0025839793281653423
dropout,head1,0.25641891891891894,0.0026350461133070047
dropout,head1,0.2515202702702703,0.002686366689053088
dropout,head1,0.2464527027027027,0.002741603838245399
dropout,head1,0.24138513513513513,0.0020993701889433503
dropout,head1,0.23631756756756755,0.0021443888491780028
dropout,head1,0.23141891891891891,0.0021897810218978186
dropout,head1,0.22635135135135134,0.0014925373134327957
dropout,head1,0.22128378378378377,0.0015267175572518665
dropout,head1,0.21621621621621623,0.0015625000000000222
dropout,head1,0.21131756756756756,0.001598721023181482
dropout,head1,0.20625,0.0016380016380016515
dropout,head1,0.20118243243243245,0.0016792611251049694
dropout,head1,0.19628378378378378,0.0017211703958691649
dropout,head1,0.1912162162162162,0.0017667844522968323
dropout,head1,0.18614864864864866,0.001814882032667886
dropout,head1,0.1810810810810811,0.001865671641791078
dropout,head1,0.17618243243243242,0.0019175455417066445
dropout,head1,0.17111486486486485,0.001974333662388972
dropout,head1,0.1660472972972973,0.0020345879959308144
dropout,head1,0.16097972972972974,0.0020986358866736943
dropout,head1,0.15608108108108107,0.0021645021645021467
dropout,head1,0.15101351351351353,0.0022371364653244186
dropout,head1,0.14594594594594595,0.0023148148148147696
dropout,head1,0.14087837837837838,0.0023980815347721673
dropout,head1,0.13597972972972974,0.00248447204968949
dropout,head1,0.13091216216216217,0.002580645161290307
dropout,head1,0.1258445945945946,0.0013422818791946067
dropout,head1,0.12077702702702703,0.0013986013986013734
dropout,head1,0.11587837837837837,0.001457725947521915
dropout,head1,0.11081081081081082,0.0015243902439023849
dropout,head1,0.10574324324324325,0.0015974440894568342
dropout,head1,0.10067567567567567,0.001677852348993314
dropout,head1,0.09577702702702702,0.0017636684303351524
dropout,head1,0.09070945945945946,0.0018621973929237035
dropout,head1,0.08564189189189189,0.0019723865877712132
dropout,head1,0.08057432432432432,0.002096436058700246
dropout,head1,0.07567567567567568,0.0022321428571429047
dropout,head1,0.07060810810810811,0.0023923444976076125
dropout,head1,0.06554054054054054,0.002577319587628857
dropout,head1,0.06047297297297297,0.0027932960893854997
dropout,head1,0.055574324324324326,0.003039513677811523
dropout,head1,0.050506756756756754,0.0033444816053511683
dropout,head1,0.04543918918918919,0.0037174721189591198
dropout,head1,0.04037162162162162,0.004184100418409997
dropout,head1,0.03547297297297297,0.004761904761904745
dropout,head1,0.030405405405405407,0.005555555555555536
dropout,head1,0.02533783783783784,0.0
dropout,head1,0.02027027027027027,0.0
dropout,head1,0.015371621621621622,0.0
dropout,head1,0.010304054054054055,0.0
dropout,head1,0.005236486486486487,0.0
dropout,head1,0.00016891891891891893,0.0
dropout,head2,1.0,0.09847972972972974
dropout,head2,0.9951013513513514,0.09624851468341533
dropout,head2,0.9900337837837838,0.09384064152874938
dropout,head2,0.9849662162162162,0.09175098610872923
dropout,head2,0.9800675675675675,0.08962426749396757
dropout,head2,0.975,0.08749133749133753
dropout,head2,0.9699324324324324,0.08498780912574011
dropout,head2,0.9648648648648649,0.08263305322128855
dropout,head2,0.9599662162162163,0.08076720042231211
dropout,head2,0.9548986486486486,0.07783477799398553
dropout,head2,0.949831081081081,0.07700515738929392
dropout,head2,0.9447635135135135,0.07563025210084029
dropout,head2,0.9398648648648649,0.07350826743350103
dropout,head2,0.9347972972972973,0.07173834477773766
dropout,head2,0.9297297297297298,0.06940406976744184
dropout,head2,0.9246621621621621,0.0668615272195835
dropout,head2,0.9197635135135135,0.06501377410468323
dropout,head2,0.9146959459459459,0.06315789473684208
dropout,head2,0.9096283783783784,0.06128133704735372
dropout,head2,0.9045608108108109,0.059943977591036424
dropout,head2,0.8996621621621622,0.058017273751408194
dropout,head2,0.8945945945945946,0.05683534743202412
dropout,head2,0.889527027027027,0.05526015951386254
dropout,head2,0.8844594594594595,0.054430863254392614
dropout,head2,0.8795608108108108,0.0531976185903591
dropout,head2,0.8744932432432433,0.05196059493915395
dropout,head2,0.8694256756756756,0.05090343889644455
dropout,head2,0.8643581081081081,0.04944303302716435
dropout,head2,0.8594594594594595,0.04795597484276726
dropout,head2,0.8543918918918919,0.046856465005931214
dropout,head2,0.8493243243243244,0.04653937947494036
dropout,head2,0.8442567567567567,0.04501800720288118
dropout,head2,0.8393581081081081,0.04346951096800156
dropout,head2,0.8342905405405405,0.04231625835189312
dropout,head2,0.829222972972973,0.040334080260745586
dropout,head2,0.8241554054054054,0.03996720639475304
dropout,head2,0.8192567567567568,0.039175257731958735
dropout,head2,0.8141891891891891,0.03734439834024894
dropout,head2,0.8091216216216216,0.03632567849686852
dropout,head2,0.8040540540540541,0.035084033613445365
dropout,head2,0.7991554054054054,0.03403086028323821
dropout,head2,0.7940878378378379,0.032758987449478805
dropout,head2,0.7890202702702702,0.03211303789338471
dropout,head2,0.7841216216216216,0.03209823352003449
dropout,head2,0.779054054054054,0.031222896790980004
dropout,head2,0.7739864864864865,0.030336097773897897
dropout,head2,0.768918918918919,0.02987697715289983
dropout,head2,0.7640202702702703,0.02940526199425164
dropout,head2,0.7589527027027027,0.028933897173380796
dropout,head2,0.7538851351351351,0.028008066323101044
dropout,head2,0.7488175675675676,0.026844123618317117
dropout,head2,0.7439189189189189,0.025658492279745704
dropout,head2,0.7388513513513514,0.025148605395518997
dropout,head2,0.7337837837837838,0.024171270718231996
dropout,head2,0.7287162162162162,0.022716736207695876
dropout,head2,0.7238175675675675,0.02240373395565931
dropout,head2,0.71875,0.02209165687426562
dropout,head2,0.7136824324324325,0.021538461538461506
dropout,head2,0.7086148648648649,0.020977353992848613
dropout,head2,0.7037162162162162,0.02064330292846861
dropout,head2,0.6986486486486486,0.02030947775628622
dropout,head2,0.6935810810810811,0.02021432050657579
dropout,head2,0.6885135135135135,0.01962708537782143
dropout,head2,0.6836148648648649,0.019767729182110227
dropout,head2,0.6785472972972973,0.019915359721184966
dropout,head2,0.6734797297297297,0.019563581640331118
dropout,head2,0.6684121621621621,0.018953752843062888
dropout,head2,0.6635135135135135,0.01858452138492872
dropout,head2,0.658445945945946,0.018214468958440255
dropout,head2,0.6533783783783784,0.017838676318510882
dropout,head2,0.6483108108108108,0.017457008858780654
dropout,head2,0.6434121621621621,0.016802310317668656
dropout,head2,0.6383445945945946,0.01640645673458585
dropout,head2,0.633277027027027,0.01627100560149375
dropout,head2,0.6282094594594595,0.015864479698843748
dropout,head2,0.6233108108108109,0.01598915989159888
dropout,head2,0.6182432432432432,0.015573770491803307
dropout,head2,0.6131756756756757,0.015151515151515138
dropout,head2,0.6081081081081081,0.01416666666666666
dropout,head2,0.6032094594594595,0.014001680201624178
dropout,head2,0.5981418918918919,0.013837898898616197
dropout,head2,0.5930743243243243,0.013386499572771271
dropout,head2,0.5881756756756756,0.012923607122343528
dropout,head2,0.5831081081081081,0.011877172653534163
dropout,head2,0.5780405405405405,0.011689070718877814
dropout,head2,0.572972972972973,0.011792452830188704
dropout,head2,0.5680743243243244,0.011596788581623496
dropout,head2,0.5630067567567567,0.011401140114011388
dropout,head2,0.5579391891891892,0.01150469270360277
dropout,head2,0.5528716216216216,0.011610143599144473
dropout,head2,0.547972972972973,0.011097410604192337
dropout,head2,0.5429054054054054,0.010267579340385802
dropout,head2,0.5378378378378378,0.010364321608040239
dropout,head2,0.5327702702702702,0.010462904248573213
dropout,head2,0.5278716216216216,0.010240000000000027
dropout,head2,0.5228040540540541,0.01033925686591275
dropout,head2,0.5177364864864865,0.01044045676998373
dropout,head2,0.512668918918919,0.009884678747940745
dropout,head2,0.5077702702702702,0.009647371922821057
dropout,head2,0.5027027027027027,0.009408602150537626
dropout,head2,0.49763513513513513,0.009164969450101812
dropout,head2,0.4925675675675676,0.0092592592592593
dropout,head2,0.4876689189189189,0.009352268791132712
dropout,head2,0.48260135135135135,0.009100455022751142
dropout,head2,0.4775337837837838,0.008489564909798353
dropout,head2,0.4724662162162162,0.008580622095101909
dropout,head2,0.46756756756756757,0.00867052023121384
dropout,head2,0.4625,0.008035062089116196
dropout,head2,0.4574324324324324,0.008124076809453484
dropout,head2,0.4523648648648649,0.007841672890216533
dropout,head2,0.44746621621621624,0.0075500188750471375
dropout,head2,0.44239864864864864,0.0072546773577701895
dropout,head2,0.4373310810810811,0.007338740826573931
dropout,head2,0.4322635135135135,0.007424775302852682
dropout,head2,0.42736486486486486,0.007509881422924858
dropout,head2,0.4222972972972973,0.007199999999999984
dropout,head2,0.4172297297297297,0.0072874493927125306
dropout,head2,0.41216216216216217,0.006557377049180357
dropout,head2,0.40726351351351353,0.006636250518457065
dropout,head2,0.40219594594594593,0.006299874002519967
dropout,head2,0.3971283783783784,0.0063802637175669474
dropout,head2,0.39222972972972975,0.006029285099052539
dropout,head2,0.38716216216216215,0.00610820244328103
dropout,head2,0.3820945945945946,0.005747126436781658
dropout,head2,0.377027027027027,0.005376344086021501
dropout,head2,0.37212837837837837,0.004993191103041306
dropout,head2,0.3670608108108108,0.005062126092959085
dropout,head2,0.3619932432432432,0.0041997200186654204
dropout,head2,0.3569256756756757,0.004259346900141958
dropout,head2,0.35202702702702704,0.004318618042226441
dropout,head2,0.34695945945945944,0.003407984420642607
dropout,head2,0.3418918918918919,0.0034584980237154506
dropout,head2,0.3368243243243243,0.0035105315947843163
dropout,head2,0.33192567567567566,0.003562340966921096
dropout,head2,0.3268581081081081,0.0031007751937984773
dropout,head2,0.3217905405405405,0.0031496062992125706
dropout,head2,0.31672297297297297,0.0031999999999999806
dropout,head2,0.31182432432432433,0.00325027085590468
dropout,head2,0.30675675675675673,0.0033039647577092213
dropout,head2,0.3016891891891892,0.0033594624860022737
dropout,head2,0.29662162162162165,0.003416856492027387
dropout,head2,0.29172297297297295,0.0028951939779965352
dropout,head2,0.2866554054054054,0.0029463759575721893
dropout,head2,0.28158783783783786,0.0029994001199760145
dropout,head2,0.27652027027027026,0.0030543677458766405
dropout,head2,0.2716216216216216,0.003109452736318463
dropout,head2,0.2665540540540541,0.003168567807351086
dropout,head2,0.2614864864864865,0.003229974160206761
dropout,head2,0.25641891891891894,0.0032938076416337836
dropout,head2,0.2515202702702703,0.00335795836131636
dropout,head2,0.2464527027027027,0.0034270047978066653
dropout,head2,0.24138513513513513,0.0034989503149055468
dropout,head2,0.23631756756756755,0.0035739814152966343
dropout,head2,0.23141891891891891,0.0036496350364964014
dropout,head2,0.22635135135135134,0.003731343283582045
dropout,head2,0.22128378378378377,0.003816793893129722
dropout,head2,0.21621621621621623,0.00390625
dropout,head2,0.21131756756756756,0.003996802557953649
dropout,head2,0.20625,0.003276003276003303
dropout,head2,0.20118243243243245,0.0033585222502099388
dropout,head2,0.19628378378378378,0.002581755593803803
dropout,head2,0.1912162162162162,0.0026501766784452485
dropout,head2,0.18614864864864866,0.0027223230490017736
dropout,head2,0.1810810810810811,0.002798507462686617
dropout,head2,0.17618243243243242,0.0028763183125599667
dropout,head2,0.17111486486486485,0.0029615004935834577
dropout,head2,0.1660472972972973,0.003051881993896277
dropout,head2,0.16097972972972974,0.0031479538300105414
dropout,head2,0.15608108108108107,0.0032467532467532756
dropout,head2,0.15101351351351353,0.0022371364653244186
dropout,head2,0.14594594594594595,0.0023148148148147696
dropout,head2,0.14087837837837838,0.0023980815347721673
dropout,head2,0.13597972972972974,0.00248447204968949
dropout,head2,0.13091216216216217,0.002580645161290307
dropout,head2,0.1258445945945946,0.0026845637583892135
dropout,head2,0.12077702702702703,0.002797202797202747
dropout,head2,0.11587837837837837,0.001457725947521915
dropout,head2,0.11081081081081082,0.0015243902439023849
dropout,head2,0.10574324324324325,0.0015974440894568342
dropout,head2,0.10067567567567567,0.001677852348993314
dropout,head2,0.09577702702702702,0.0017636684303351524
dropout,head2,0.09070945945945946,0.0018621973929237035
dropout,head2,0.08564189189189189,0.0019723865877712132
dropout,head2,0.08057432432432432,0.002096436058700246
dropout,head2,0.07567567567567568,0.0022321428571429047
dropout,head2,0.07060810810810811,0.0
dropout,head2,0.06554054054054054,0.0
dropout,head2,0.06047297297297297,0.0
dropout,head2,0.055574324324324326,0.0
dropout,head2,0.050506756756756754,0.0
dropout,head2,0.04543918918918919,0.0
dropout,head2,0.04037162162162162,0.0
dropout,head2,0.03547297297297297,0.0
dropout,head2,0.030405405405405407,0.0
dropout,head2,0.02533783783783784,0.0
dropout,head2,0.02027027027027027,0.0
dropout,head2,0.015371621621621622,0.0
dropout,head2,0.010304054054054055,0.0
dropout,head2,0.005236486486486487,0.0
dropout,head2,0.00016891891891891893,0.0
duq,head1,1.0,0.09070945945945941
duq,head1,0.9951013513513514,0.08759124087591241
duq,head1,0.9900337837837838,0.08530967411704482
duq,head1,0.9849662162162162,0.08351912193448807
duq,head1,0.9800675675675675,0.08169596690796277
duq,head1,0.975,0.07986832986832992
duq,head1,0.9699324324324324,0.07767328456983624
duq,head1,0.9648648648648649,0.0758053221288515
duq,head1,0.9599662162162163,0.07372866443779691
duq,head1,0.9548986486486486,0.07164337519900943
duq,head1,0.949831081081081,0.07006935799395342
duq,head1,0.9447635135135135,0.06812086536742357
duq,head1,0.9398648648648649,0.06613946800862691
duq,head1,0.9347972972972973,0.06378749548247198
duq,head1,0.9297297297297298,0.06268168604651159
duq,head1,0.9246621621621621,0.05991962002192186
duq,head1,0.9197635135135135,0.058402203856749324
duq,head1,0.9146959459459459,0.05669436749769163
duq,head1,0.9096283783783784,0.05459610027855155
duq,head1,0.9045608108108109,0.052847805788982294
duq,head1,0.8996621621621622,0.051633496057078454
duq,head1,0.8945945945945946,0.04966012084592142
duq,head1,0.889527027027027,0.04823395366502092
duq,head1,0.8844594594594595,0.04660045836516424
duq,head1,0.8795608108108108,0.045899750336086065
duq,head1,0.8744932432432433,0.044813598609233174
duq,head1,0.8694256756756756,0.04371478531183215
duq,head1,0.8643581081081081,0.04279851475473906
duq,head1,0.8594594594594595,0.042256289308176154
duq,head1,0.8543918918918919,0.0417160933175168
duq,head1,0.8493243243243244,0.040373906125696135
duq,head1,0.8442567567567567,0.039815926370548205
duq,head1,0.8393581081081081,0.03904206077681627
duq,head1,0.8342905405405405,0.03846932577444828
duq,head1,0.829222972972973,0.03788959054797314
duq,head1,0.8241554054054054,0.03709776593564251
duq,head1,0.8192567567567568,0.03567010309278351
duq,head1,0.8141891891891891,0.0354771784232365
duq,head1,0.8091216216216216,0.034446764091857984
duq,head1,0.8040540540540541,0.03340336134453781
duq,head1,0.7991554054054054,0.032339885859226425
duq,head1,0.7940878378378379,0.0312699425654116
duq,head1,0.7890202702702702,0.03104260329693853
duq,head1,0.7841216216216216,0.030374838431710516
duq,head1,0.779054054054054,0.02948829141370335
duq,head1,0.7739864864864865,0.02880838061981672
duq,head1,0.768918918918919,0.02833919156414766
duq,head1,0.7640202702702703,0.027636524430687648
duq,head1,0.7589527027027027,0.02759848653460939
duq,head1,0.7538851351351351,0.026439614609007345
duq,head1,0.7488175675675676,0.02639296187683282
duq,head1,0.7439189189189189,0.024977293369663922
duq,head1,0.7388513513513514,0.024691358024691357
duq,head1,0.7337837837837838,0.024631675874769776
duq,head1,0.7287162162162162,0.023875753361149776
duq,head1,0.7238175675675675,0.02310385064177367
duq,head1,0.71875,0.022796709753231448
duq,head1,0.7136824324324325,0.022485207100591764
duq,head1,0.7086148648648649,0.021692491060786634
duq,head1,0.7037162162162162,0.021363418146903457
duq,head1,0.6986486486486486,0.020551257253384914
duq,head1,0.6935810810810811,0.019970774476376074
duq,head1,0.6885135135135135,0.019381746810598677
duq,head1,0.6836148648648649,0.018779342723004744
duq,head1,0.6785472972972973,0.01842170774209606
duq,head1,0.6734797297297297,0.01830950589415603
duq,head1,0.6684121621621621,0.017942886024766236
duq,head1,0.6635135135135135,0.017566191446028556
duq,head1,0.658445945945946,0.017188301693175978
duq,head1,0.6533783783783784,0.01628748707342298
duq,head1,0.6483108108108108,0.01615424700364776
duq,head1,0.6434121621621621,0.01522709372538722
duq,head1,0.6383445945945946,0.015083355385022479
duq,head1,0.633277027027027,0.014403841024273167
duq,head1,0.6282094594594595,0.01425114278031725
duq,head1,0.6233108108108109,0.013821138211382089
duq,head1,0.6182432432432432,0.013661202185792365
duq,head1,0.6131756756756757,0.013223140495867813
duq,head1,0.6081081081081081,0.012777777777777777
duq,head1,0.6032094594594595,0.012041444973396764
duq,head1,0.5981418918918919,0.01157865009884218
duq,head1,0.5930743243243243,0.011392765593847942
duq,head1,0.5881756756756756,0.010913268236645624
duq,head1,0.5831081081081081,0.010718424101969881
duq,head1,0.5780405405405405,0.009935710111046214
duq,head1,0.572972972972973,0.009728773584905648
duq,head1,0.5680743243243244,0.009812667261373753
duq,head1,0.5630067567567567,0.009600960096009636
duq,head1,0.5579391891891892,0.009688162276718093
duq,head1,0.5528716216216216,0.009471432936144164
duq,head1,0.547972972972973,0.009556103575832253
duq,head1,0.5429054054054054,0.009645301804604878
duq,head1,0.5378378378378378,0.009108040201004974
duq,head1,0.5327702702702702,0.009194673430564348
duq,head1,0.5278716216216216,0.008959999999999968
duq,head1,0.5228040540540541,0.00904684975767367
duq,head1,0.5177364864864865,0.00815660685154973
duq,head1,0.512668918918919,0.007907742998352507
duq,head1,0.5077702702702702,0.007651363938789069
duq,head1,0.5027027027027027,0.007728494623655879
duq,head1,0.49763513513513513,0.006788866259334725
duq,head1,0.4925675675675676,0.006172839506172867
duq,head1,0.4876689189189189,0.00588846553515765
duq,head1,0.48260135135135135,0.005950297514875746
duq,head1,0.4775337837837838,0.0056597099398655315
duq,head1,0.4724662162162162,0.005720414730067902
duq,head1,0.46756756756756757,0.005419075144508678
duq,head1,0.4625,0.0051132213294375894
duq,head1,0.4574324324324324,0.004800590841949726
duq,head1,0.4523648648648649,0.004480955937266606
duq,head1,0.44746621621621624,0.0037750094375236243
duq,head1,0.44239864864864864,0.0038182512409316027
duq,head1,0.4373310810810811,0.0038624951718810863
duq,head1,0.4322635135135135,0.003907776475185587
duq,head1,0.42736486486486486,0.0039525691699604515
duq,head1,0.4222972972972973,0.0036000000000000476
duq,head1,0.4172297297297297,0.003643724696356321
duq,head1,0.41216216216216217,0.0036885245901638886
duq,head1,0.40726351351351353,0.0037328909166320923
duq,head1,0.40219594594594593,0.0033599328013439456
duq,head1,0.3971283783783784,0.0034028073160357053
duq,head1,0.39222972972972975,0.003014642549526325
duq,head1,0.38716216216216215,0.003054101221640515
duq,head1,0.3820945945945946,0.0030946065428824054
duq,head1,0.377027027027027,0.0031362007168458383
duq,head1,0.37212837837837837,0.002723558783477076
duq,head1,0.3670608108108108,0.0023009664058905033
duq,head1,0.3619932432432432,0.002333177788147456
duq,head1,0.3569256756756757,0.0023663038334121866
duq,head1,0.35202702702702704,0.002399232245681393
duq,head1,0.34695945945945944,0.0024342745861732906
duq,head1,0.3418918918918919,0.0024703557312253377
duq,head1,0.3368243243243243,0.0025075225677031465
duq,head1,0.33192567567567566,0.0025445292620864812
duq,head1,0.3268581081081081,0.0025839793281653423
duq,head1,0.3217905405405405,0.002624671916010457
duq,head1,0.31672297297297297,0.002666666666666706
duq,head1,0.31182432432432433,0.002708559046587178
duq,head1,0.30675675675675673,0.002753303964757703
duq,head1,0.3016891891891892,0.0027995520716684874
duq,head1,0.29662162162162165,0.0028473804100227484
duq,head1,0.29172297297297295,0.0028951939779965352
duq,head1,0.2866554054054054,0.0029463759575721893
duq,head1,0.28158783783783786,0.0029994001199760145
duq,head1,0.27652027027027026,0.0030543677458766405
duq,head1,0.2716216216216216,0.003109452736318463
duq,head1,0.2665540540540541,0.0025348542458808465
duq,head1,0.2614864864864865,0.0025839793281653423
duq,head1,0.25641891891891894,0.0026350461133070047
duq,head1,0.2515202702702703,0.002014775016789816
duq,head1,0.2464527027027027,0.0020562028786840214
duq,head1,0.24138513513513513,0.0013995801259621965
duq,head1,0.23631756756756755,0.0014295925661186315
duq,head1,0.23141891891891891,0.0014598540145985828
duq,head1,0.22635135135135134,0.0007462686567164534
duq,head1,0.22128378378378377,0.0
duq,head1,0.21621621621621623,0.0
duq,head1,0.21131756756756756,0.0
duq,head1,0.20625,0.0
duq,head1,0.20118243243243245,0.0
duq,head1,0.19628378378378378,0.0
duq,head1,0.1912162162162162,0.0
duq,head1,0.18614864864864866,0.0
duq,head1,0.1810810810810811,0.0
duq,head1,0.17618243243243242,0.0
duq,head1,0.17111486486486485,0.0
duq,head1,0.1660472972972973,0.0
duq,head1,0.16097972972972974,0.0
duq,head1,0.15608108108108107,0.0
duq,head1,0.15101351351351353,0.0
duq,head1,0.14594594594594595,0.0
duq,head1,0.14087837837837838,0.0
duq,head1,0.13597972972972974,0.0
duq,head1,0.13091216216216217,0.0
duq,head1,0.1258445945945946,0.0
duq,head1,0.12077702702702703,0.0
duq,head1,0.11587837837837837,0.0
duq,head1,0.11081081081081082,0.0
duq,head1,0.10574324324324325,0.0
duq,head1,0.10067567567567567,0.0
duq,head1,0.09577702702702702,0.0
duq,head1,0.09070945945945946,0.0
duq,head1,0.08564189189189189,0.0
duq,head1,0.08057432432432432,0.0
duq,head1,0.07567567567567568,0.0
duq,head1,0.07060810810810811,0.0
duq,head1,0.06554054054054054,0.0
duq,head1,0.06047297297297297,0.0
duq,head1,0.055574324324324326,0.0
duq,head1,0.050506756756756754,0.0
duq,head1,0.04543918918918919,0.0
duq,head1,0.04037162162162162,0.0
duq,head1,0.03547297297297297,0.0
duq,head1,0.030405405405405407,0.0
duq,head1,0.02533783783783784,0.0
duq,head1,0.02027027027027027,0.0
duq,head1,0.015371621621621622,0.0
duq,head1,0.010304054054054055,0.0
duq,head1,0.005236486486486487,0.0
duq,head1,0.00016891891891891893,0.0
duq,head2,1.0,0.12364864864864866
duq,head2,0.9951013513513514,0.12103208283822775
duq,head2,0.9900337837837838,0.11875106637092647
duq,head2,0.9849662162162162,0.11713256731263932
duq,head2,0.9800675675675675,0.11564977593933123
duq,head2,0.975,0.11347886347886349
duq,head2,0.9699324324324324,0.1119818878439568
duq,head2,0.9648648648648649,0.11046918767507008
duq,head2,0.9599662162162163,0.10909730775998594
duq,head2,0.9548986486486486,0.10773040863258443
duq,head2,0.949831081081081,0.1070602881024364
duq,head2,0.9447635135135135,0.10531020919005896
duq,head2,0.9398648648648649,0.103882099209202
duq,head2,0.9347972972972973,0.10227683411637156
duq,head2,0.9297297297297298,0.10119912790697672
duq,head2,0.9246621621621621,0.09919620021921816
duq,head2,0.9197635135135135,0.09770431588613404
duq,head2,0.9146959459459459,0.09492151431209606
duq,head2,0.9096283783783784,0.0928505106778087
duq,head2,0.9045608108108109,0.09056956115779646
duq,head2,0.8996621621621622,0.08899737138565522
duq,head2,0.8945945945945946,0.0868580060422961
duq,head2,0.889527027027027,0.08526395746297
duq,head2,0.8844594594594595,0.08422459893048129
duq,head2,0.8795608108108108,0.0825811407720376
duq,head2,0.8744932432432433,0.08132122851072054
duq,head2,0.8694256756756756,0.08062949290849042
duq,head2,0.8643581081081081,0.07934336525307795
duq,head2,0.8594594594594595,0.0784198113207547
duq,head2,0.8543918918918919,0.0769078687228153
duq,head2,0.8493243243243244,0.07557677008750996
duq,head2,0.8442567567567567,0.07382953181272511
duq,head2,0.8393581081081081,0.0724491849466693
duq,head2,0.8342905405405405,0.07066207734359187
duq,head2,0.829222972972973,0.0694642493379507
duq,head2,0.8241554054054054,0.06743185078909608
duq,head2,0.8192567567567568,0.06536082474226801
duq,head2,0.8141891891891891,0.06390041493775933
duq,head2,0.8091216216216216,0.062004175365344416
duq,head2,0.8040540540540541,0.061344537815126055
duq,head2,0.7991554054054054,0.0600295920524202
duq,head2,0.7940878378378379,0.05871091257179328
duq,head2,0.7890202702702702,0.0575893812888032
duq,head2,0.7841216216216216,0.05644118914261098
duq,head2,0.779054054054054,0.05529054640069386
duq,head2,0.7739864864864865,0.054124836316019165
duq,head2,0.768918918918919,0.05316344463971878
duq,head2,0.7640202702702703,0.05217775812513814
duq,head2,0.7589527027027027,0.05119074115290456
duq,head2,0.7538851351351351,0.050190454850997046
duq,head2,0.7488175675675676,0.049402210692533255
duq,head2,0.7439189189189189,0.04881925522252495
duq,head2,0.7388513513513514,0.04823959762231367
duq,head2,0.7337837837837838,0.047882136279926324
duq,head2,0.7287162162162162,0.04682429299953639
duq,head2,0.7238175675675675,0.04574095682613766
duq,head2,0.71875,0.044653349001175124
duq,head2,0.7136824324324325,0.0435502958579882
duq,head2,0.7086148648648649,0.04219308700834323
duq,head2,0.7037162162162162,0.04104656745079216
duq,head2,0.6986486486486486,0.04061895551257255
duq,head2,0.6935810810810811,0.03994154895275204
duq,head2,0.6885135135135135,0.039008832188419995
duq,head2,0.6836148648648649,0.03854707190511486
duq,head2,0.6785472972972973,0.03783918347025139
duq,head2,0.6734797297297297,0.03586656634060692
duq,head2,0.6684121621621621,0.035380338640384146
duq,head2,0.6635135135135135,0.035132382892057
duq,head2,0.658445945945946,0.034633145202668025
duq,head2,0.6533783783783784,0.03386763185108588
duq,head2,0.6483108108108108,0.032829598749348654
duq,head2,0.6434121621621621,0.03255447624048302
duq,head2,0.6383445945945946,0.031225191849695633
duq,head2,0.633277027027027,0.03040810882902112
duq,head2,0.6282094594594595,0.030115622479161108
duq,head2,0.6233108108108109,0.030081300813008083
duq,head2,0.6182432432432432,0.02950819672131144
duq,head2,0.6131756756756757,0.028650137741046855
duq,head2,0.6081081081081081,0.02777777777777779
duq,head2,0.6032094594594595,0.02744329319518346
duq,head2,0.5981418918918919,0.02654617339734533
duq,head2,0.5930743243243243,0.025348903446311577
duq,head2,0.5881756756756756,0.025560022975301577
duq,head2,0.5831081081081081,0.025202780996523733
duq,head2,0.5780405405405405,0.024254821741671484
duq,head2,0.572972972972973,0.02358490566037741
duq,head2,0.5680743243243244,0.023193577163247103
duq,head2,0.5630067567567567,0.022502250225022502
duq,head2,0.5579391891891892,0.021495610051468383
duq,head2,0.5528716216216216,0.021387106630003094
duq,head2,0.547972972972973,0.0206535141800247
duq,head2,0.5429054054054054,0.020846297448662066
duq,head2,0.5378378378378378,0.019786432160804
duq,head2,0.5327702702702702,0.01997463538363986
duq,head2,0.5278716216216216,0.019519999999999982
duq,head2,0.5228040540540541,0.01809369951534734
duq,head2,0.5177364864864865,0.017292006525285508
duq,head2,0.512668918918919,0.016803953871499133
duq,head2,0.5077702702702702,0.01630073186959413
duq,head2,0.5027027027027027,0.01545698924731187
duq,head2,0.49763513513513513,0.01527494908350302
duq,head2,0.4925675675675676,0.015089163237311354
duq,head2,0.4876689189189189,0.01524073432629025
duq,head2,0.48260135135135135,0.0143507175358768
duq,head2,0.4775337837837838,0.014149274849663995
duq,head2,0.4724662162162162,0.013228459063282072
duq,head2,0.46756756756756757,0.012283236994219626
duq,head2,0.4625,0.01241782322863405
duq,head2,0.4574324324324324,0.011816838995568735
duq,head2,0.4523648648648649,0.011575802837938798
duq,head2,0.44746621621621624,0.011325028312570762
duq,head2,0.44239864864864864,0.011072928598701792
duq,head2,0.4373310810810811,0.009656237929702605
