category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
contact non-polarized,431,0.6179671303830485,0.4724148591074359,0.6348588026623443,1.266519231643012e-09,1.5900319624443449
non-contact polarized,191,0.3887238473322775,0.4303561599978928,0.1963127655099701,3.674599137051366e-12,1.4631043889858293
contact polarized,792,0.32351679308985154,0.37830280334616667,0.13449656732499915,1.425959976781428e-13,1.4867213210989432
