category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
contact non-polarized,431,0.20785498347287445,0.2417714930455167,0.0888523731958833,2.4956215819448476e-07,0.6931467264091857
non-contact polarized,191,0.10819795630735123,0.1965041958215982,0.0028665276355231,8.618520663482189e-06,0.6928378891274599
contact polarized,792,0.08954065398212038,0.17882980605710586,0.00367990534959115,2.16523434236612e-08,0.6931046985791522
