category,n_samples,mean_entropy,std_entropy,median_entropy,min_entropy,max_entropy
contact non-polarized,431,0.32300870430463163,0.24874709799832262,0.3157634797477496,1.74539383256841e-05,0.6931470413305992
non-contact polarized,191,0.1817636702079933,0.22874673287747802,0.0577853742777353,1.6831199225190591e-06,0.693092575517575
contact polarized,792,0.16576074590092818,0.21307633092172235,0.053322448406143405,1.6553079149685802e-06,0.6931044394068941
